path,sentence,15_/checkpoint-13600,classla/wav2vec2-xls-r-sabor-hr
/home/peterr/macocu/task6_speech/data/00018831b.flac.wav,nitko neće zaboravit ili ne koristit već ćemo ih jednostavno u taj akcijski plan transponirati i ista pravila,nitko neće zaboraditi ili ne koristi već ćemo ih jednostavno u taj akcijski plan transponirati izta bravila,nitko neće zaboraviti ili netko ristiti već ćemo ih jednostavno u taj akcijski plan transponirati i ista pravila
/home/peterr/macocu/task6_speech/data/00018832.flac.wav, koja vrijede u zemljama našeg okruženja već u sljedećoj godini vrijedit će i na prostoru erha ,da vrijede u zemljama našeg okruženja već u slijedećoj godini vrijedeće i na prostoru er,vrjede u zemljama naših okruženja već sljedećoj godini vrijedit će i na prostorer
/home/peterr/macocu/task6_speech/data/00018833.flac.wav,ministarstvo odnosno vlada je predlagač zakona ,ministarstvo odnosno vlade je predlagać zakona,ministarstvo odnosno vlada je predlagaj zakona
/home/peterr/macocu/task6_speech/data/00018834.flac.wav,mi smo zakonodavac mi smo zakonodavno tijelo ,mi smo zakonodavaci mi smoje zakonodavno tijelo,mismo zakonodavacmismozakonodavno tijelo
/home/peterr/macocu/task6_speech/data/00018835.flac.wav,moramo bit toga uvijek svjesni ,moramo bi toga uvijek svjesni,moramo bit toga uvijek svjesni
/home/peterr/macocu/task6_speech/data/00018836a.flac.wav,kolega horvat vi ste izrazili čuđenje iznijetim stavom,horat vi ste izrazili čuđenje niznijetim stavom,koleghrvat vi ste izrazili čudenjeiznjetnim stavom
/home/peterr/macocu/task6_speech/data/00018836b.flac.wav,u ime kluba esdepea od kolege zmajlovića da se prvo praktički rade akcijski planovi pa onda zakonodavni pravni okvir,uime kluba esdepea od kolege zmajlovića da se prvo praktički i rad akcijski planovi pa onda zakonodavni pravni okvir,e kluba esdepea od kolege zmajlovića da se prvo praktički rad akcijskih planovi pa onda zakonoodavni pravni okviru
/home/peterr/macocu/task6_speech/data/00018837.flac.wav,pa on je kao ministar upravo to radio ,on je kao ministar upravo to radilo,pa on je kao ministar upravo to radio
/home/peterr/macocu/task6_speech/data/00018838.flac.wav,i nije samo on bilo je još ministara u toj vladi koji su upravo tako radili ,i nije samo bilo  još ministara u toj vladi koji su upravo tako radili,i nije samo on bilo još ministara u toj vladi koji su upravo tako radili
/home/peterr/macocu/task6_speech/data/00018839a.flac.wav,dijelili su novce bez pravilnika bez pravih utvrđenih,oslili su novce bez pravilnika bez pravih utvrđenih,todili su novce bez pravilnika bez pravih utvrenih
/home/peterr/macocu/task6_speech/data/00018839b.flac.wav,da kažem nekakvih pravila igre koja bi trebala biti bez mogućnosti mnogima da se uopće jave,da kažem nekakvi pravila igre koja bi trebala biti bez mogućnosti mnogima da se uopće jave,da kažem nekakvih pravila igre koja bi trebala biti bez mogućnosti mnogima da se uopće jave
/home/peterr/macocu/task6_speech/data/00018840a.flac.wav,a ima nekih naznaka da su čak dijelili nove iz fonda za zaštitu okoliša iz njegovog resora tadašnjeg,a ima nekih naznaka da su čaka viedjeli novce iz fonda zaštite okoliša iz njegovog resora tadašnjega,a ima neki naznaka da su ča biloili novce izonda zašto okoliše iz njegovog kresora tadašnjeg
/home/peterr/macocu/task6_speech/data/00018840b.flac.wav,na način da i nisu prošli neki na natječaju pa su dobili novce pa su ih možda čak i nenamjenski kasnije potrošili,na način da i nisu prošli neki na natječajom pa su dobili novce pa su vim možda čak i namjesli kasnije potrošili,na način da i nisu prošli neki na natječaj pa su dobili novci pa su i možda čak ili namjenski kasnije potrošili
/home/peterr/macocu/task6_speech/data/00018841a.flac.wav,a ja sam uvjeren da ste vi u ovom vremenu ministra obrta malog i srednjeg poduzetništva često puta bili u situaciji čuti iz žalbe malih poduzetnika,ja sam uvjeren da ste vi u ovom vremenu ministra obrta malog i srednjeg poduzetništva često puta bi li u situaciji čuti žalbe mali poduzetnike,alja sam uvjeren da ste vi u ovom vremenu ministra obrta malok i srednje poduzetništva često puta bidi u situaciji uti i albe mali poduzetnikeb
/home/peterr/macocu/task6_speech/data/00018841b.flac.wav,posebno onih građevinskog dijela građevinskog sektora koji su se žalili da im je fond ostao dužan za radove koje su oni izveli,da posjebno oni građevinskog dijela građevinskog sektora koji su se žalili da im je fond ostao dužan za radove koje su oni izveli,posloa posebnooni graževinskog dijela gradevinskog sektora koji su se žalili da im je ont ostalo dužan za radove koje su oni izre
/home/peterr/macocu/task6_speech/data/00018842.flac.wav,i onda danas čujemo ovdje kad kaže bivši ministar da nisu unaprijed trošili novce ,i onda danas čujem ovdje kada kaže bivši ministar da nisu unaprjed trošili novce,i onda danas čuejemo ovdje kada kaže bivši ministar da nisu naprettrošili novce
/home/peterr/macocu/task6_speech/data/00018843.flac.wav,odgovorit će uvaženi zastupnik darko horvat ,odgovorit će uvaženi zastuppnik nrgoor,odgovorit će uvaženi zastupnike ndarko horvat
/home/peterr/macocu/task6_speech/data/00018844.flac.wav,pa evo hvala kolega hrg ,evo hvala kolega hrg,evo hvala kolega hrg
/home/peterr/macocu/task6_speech/data/00018845.flac.wav,dakle nije to bilo čuđenje ,dakle nije to bilo čuđenje,dakle nije to bilo čudenje
/home/peterr/macocu/task6_speech/data/00018846a.flac.wav,je jednostavno bilo proživljavanje svega onoga što su,to je jednostavno bilo proživljavanje svega onoga što su,oje jednostavno bilo pruživljavanje svega onoga štosu
/home/peterr/macocu/task6_speech/data/00018846b.flac.wav,sa vama i obrtnici mikro mali i srednji poduzetnici proživljavali,aesa vama i obrtnici mikro mali i srednji poduzetnici proživljavali,as ama i obrtnici mikromali i srednjih poduzetnici proživljavali
/home/peterr/macocu/task6_speech/data/00018847.flac.wav,ali ne samo čudnom metodologijom ugovaranja poslova kroz fond za zaštitu okoliša ,ali ne samo čudnom metodologijom ugovaranja poslova kroz fondu za zaštitu okoliša,ali ne samo čudno metodologijom ugovaranja poslova kroz ond za zaštitu u okoliša
/home/peterr/macocu/task6_speech/data/00018848a.flac.wav,dakle činjenica je da sam bio dio vlade koja je u jednom trenutku,dakle činjenica je da sam bio dio vlade koja je u jednom trenutku,dakle činjenica je da sam bio dio vlade koja je u jednom trenutku
/home/peterr/macocu/task6_speech/data/00018848b.flac.wav,ne mogavši iznaći niko drugo rješenje dozvoljavala minus,ne mogavši znači nitko drugo rješenje dozvoljavala minus,ne mogavćii znači nitko drugo rješenje dozvoljavala minus
/home/peterr/macocu/task6_speech/data/00018848c.flac.wav,po poslovnom računu fonda na razini sto pedeset milijuna kuna pa nakon toga gomilanjem tih faktura,po poslovnom računu fonda na razini sto pedeset milijuna kuna pa nakon toga gomilanjem tih faktura,po poslovnom računu onda na razini sto pedeset milijuna kuna pa nakon toga gomilanjem tih aktura
/home/peterr/macocu/task6_speech/data/00018848d.flac.wav,došli smo do potrebe za dozvoljavanjem minusa na poslovnom računu skoro do četristo milijuna kuna,došli smo do potrebe za dozvoljavanje minusa na poslovnom računu skoro do četristo milijuna kuna,došli smo do potrebe za dozvoljavanje minusa na poslovnu računu skoro do četristo milijuna kuna
/home/peterr/macocu/task6_speech/data/00018849a.flac.wav,i sad kad se meni proba objasniti što je bio uzrok tome a svjestan činjenice da smo,i sada kad se meni proba objasniti što je bio uzrok tome a svjesnan činjenice da smo,i sada kad se meni proba objasniti što je bio uzrok tome a svjestan činjenice da smo
/home/peterr/macocu/task6_speech/data/00018849b.flac.wav,punjenje proračuna imali istom onom dinamikom kakva je bila dvije tisuće petnaest dvije tisuće šesnaest,punjenje proračuna ima li istomonom dinamikom kakva je bila dvije tisuće petnaestdvije tisuće šesnaest,punin je proračuna imali istom onom dinamikom kakva je bila dvije tisuće petnaest dvije tisuće šesnaest
/home/peterr/macocu/task6_speech/data/00018850.flac.wav,ali nije problematična bila prihodovna strana problematična je bila rashodovna strana ,ali nije problematična bila prihodovna stranee problematična je bilo rashodovna strana,ali nije problematično bila prihodovna strane problematična je bila rashodovna strana
/home/peterr/macocu/task6_speech/data/00018851.flac.wav,i ne trebate se sa mnom složiti ali to se vrlo lako da provjeriti ,i ne trebate se ve sa mnom složiti ali to se vrlo lako da provjeriti,i ne trebate seve samnom složiti ali to se vrlo lako daprovjeriti
/home/peterr/macocu/task6_speech/data/00018852a.flac.wav,i kad krenemo sad postojećeg direktora fonda pitati zbog čega u ovoj godini nije raspisao,i kada krenemo sad postojećeg direktora fonda pitati zbog čega u ovoj godini nijea,znači kad krenemo sad postojeći direktoraonda pitati zbog čega u ovoj godini nijerapisano
/home/peterr/macocu/task6_speech/data/00018852b.flac.wav,ni jedan takav ili sličan natječaj dakle vrlo je jednostavan odgovor,nijejedan taka vili sličan natječaj dakle vrlo je jednostavno odgovor,nijedan takavi sličan natječaj dakle vrlo je jednostavno odgovor
/home/peterr/macocu/task6_speech/data/00018853.flac.wav,dakle temeljem zakona o fiskalnoj odgovornosti ako na pozicijama proračuna ne možete osigurati izvore financiranja onda niti rashodovnu stranu ne možete planirati prema prihodovnoj strani ,dakle temeljem zakona o fiskalnoj odgovornosti ako na pozicijama proračuna ne možete osigurati izvore financiranja onda niti rashodovnu stranu ne možete planirati prema prihodovnoj strane,dakle temeljem zakona o iskalnoj odgovornosti ako na pozicijama proračuna ne možete osigurati izboree inanciranja onda niti rashodovu stranu ne možete planirati prema prihodomnoj stran
/home/peterr/macocu/task6_speech/data/00018854.flac.wav,sljedeća je replika uvaženog zastupnika ivice mišića ,sljedeća reeplika je uvaženog zastupnika jivice mišića,sljedeća replika e uvaženog zastupnika ivice mišića
/home/peterr/macocu/task6_speech/data/00018855a.flac.wav,ja bih volio više da ste vi iznijeli u ovom vašem izlaganju šta se do sad napravilo i šta su oni u stvari malo ste rekli kroz replike,ja bi volio više da ste vi iznijeli u vašem izlaganju šta se do sada napravili i šta su oni stvai imaloosti rekli kroz replike,ja bih volio više da ste vi iznijeli u ovom vašem izlaganju šta se dosada napravilo i šta su oni ustvari malo ste rekli kroz replike
/home/peterr/macocu/task6_speech/data/00018855b.flac.wav,koliko se uradilo u zaštiti okoliša i ovim energentima koje trebamo koristiti to bih više volio čuti a puno se novaca potrošilo,koliko se u radilo u zaštiti okoliša i uenergentima koji trebamo koristiti to bi više volio čuti a puno se novaca potrošilo,koliko se u radilu  zaštiti okoliše ii oienergentima koji trebamo koristiti to bi više volio čuti a puno se novaca potrošilo
/home/peterr/macocu/task6_speech/data/00018856a.flac.wav,ja bih volio predložiti zašto mi kao hrvatska država imamo već velike proizvođače elektromobila,iolio predložiti zašto mikao hrvatska država imamo već velike proizvođače elektromobila,ja olio predložiti zašto niko hrvatska država imamo već velike proizvodače elektrmo bila
/home/peterr/macocu/task6_speech/data/00018856b.flac.wav,hibridnih ne dajemo posebne povoljnosti građanima da to uvoze da mi bar budemo prvi u nečemu u europi,hibridn ne dajeme u posjebne povoljnosti građanima da to uvoze da mi bar budemo prvi u nečem  europi,hibritni ne dajme u posebne povoljnosti gradanima da to uvoze da mi ba budemo privi i nešto u nečemo uvu europ
/home/peterr/macocu/task6_speech/data/00018857.flac.wav,nemamo dovoljno nafte imamo hvala bogu plina i na to već nešto u tom se i radi ,nemao dovoljno nafte imamo falo bogu plina i na tnešto seu tome se radi,nemaodovoljno nate imamoale bogplina i nato već nešto seu tome se radi
/home/peterr/macocu/task6_speech/data/00018858a.flac.wav,o luksuzu koji su imali oni u zaštiti okoliša i njihovim prostorima to već dobro znamo,o luksuzu koji su imali oni zašite okoliša i njihovim prostorima  to već dobro znamo,oluksuzu koji su imali oni zašto okoliše  njihovim prostorima  to već dobro znamo
/home/peterr/macocu/task6_speech/data/00018858b.flac.wav,samo bih volio znati koliko se toga napravilo šta se to napravilo i šta će se napraviti u sljedeće četiri godine,samo bi volio znati koliko se to ga napravilo šta se to napravilo i šta će se napraviti u sljedeći četiri godin,sam bih voljio znati koliko see toga napravilo šta se to napravilo i šta će se napraviti u sljedećih četiri godinne
/home/peterr/macocu/task6_speech/data/00018859.flac.wav,a ovo zakoni podzakoni donošenja stalno se nešto donosi a ustvari se ništa ne vidi ,pa ovo zakoni pod zakoni donošenja stalno se nešto donosi ustvari se njišta ne vidi,pa ovo zakoni pod zakonu donosenja stalno se nešto donosi ustvari se ništa ne biti
/home/peterr/macocu/task6_speech/data/00018860.flac.wav,pa ćemo svake četiri godine opet mijenjati zakone a zašto se samo zakon ne bi doradio i da vidi se i iznese toliko je napravljeno a mi ćemo napraviti evo toliko ,pa ćemo svakakom četiri godine opet mijenjana zakone zašto se samo zakon ne bi doradio i da vidi se iznese se toliko je napravljeno a mi ćemon napraviti eo toliko,pa ćemo slakom četiri godine opet mijenjati zakone pa zašto se samo zakon ne bi doradio i da vidi se i iznese se toliko je napravljeno a mi ćemo napraviti evo toliko
/home/peterr/macocu/task6_speech/data/00018861a.flac.wav,ja smatram da hrvatska država ima šansu dati povoljnosti građanima da se uvoze elektromobili hibridni auti,ja smatram da hratk država ima šansu da ti povoljnosti građanima da se uzi elektromobili hibridni t,i ja smatram da hrvatska država ima šansu dati povoljnosti gradanima da se ulozi elektromobili  hbridnije auti
/home/peterr/macocu/task6_speech/data/00018861b.flac.wav,i da se mi smo turistička zemlja vidimo sami da svijet ide tim putem,i da se mi smo turistička zemlja vidimo sami da svijet ide tom tim putem,i da se misl turistička zemlja  vidimo sami da svijet ide ttim putem
/home/peterr/macocu/task6_speech/data/00018862a.flac.wav,nijemci su izgradili tisuće priključaka za elektromobile koji mogu četristokm petstokm već doseći daljine,nijenicu izgradili skoro tisuća sadatisuća  priključaka za elektromobile zna koji mogu četristo kmra petsto kimtr edoseći daljine,njnicu izgradiliskotisuća sadatisuće e priključaka za elektromo bile znači koji mogu četrsto kmetrpesto kilmetara već doseći daljine
